user_id,condition,user_finish_id,account,accountsOrder,justification,aor,num_messages,account_suspension,account_confidence,account_duration
5ae2ec2f-6040-40ee-95d6-7d6476f4878e,crowd,521dcb,5,35421,"I did not notice anything offensive in the account, and the messages seem like a normal person venting, offering help or talking about their day to others.",0.0,6,Do not suspend,5.0,8.443
83536511-1be0-4d79-aade-e395d4b41c74,control,712dd5,1,54321,They express very disturbing wishes toward another person that violate ethical and moral standards.,1.0,1,Suspend,5.0,3.53
83536511-1be0-4d79-aade-e395d4b41c74,control,712dd5,2,54321,This is a really gory statement which is not suitable for publishing on social media.,0.75,1,Suspend,5.0,3.579
83536511-1be0-4d79-aade-e395d4b41c74,control,712dd5,3,54321,"They are derogatory and use violent foul language, issuing serious threats.",0.5,1,Suspend,5.0,3.756
83536511-1be0-4d79-aade-e395d4b41c74,control,712dd5,4,54321,They use very graphic hate speech.,0.25,3,Suspend,5.0,5.927
83536511-1be0-4d79-aade-e395d4b41c74,control,712dd5,5,54321,This person is not violating any moral or ethical standards.,0.0,4,Do not suspend,4.48,4.411
f2416148-543a-45c9-afa0-52942e56ac86,control,18562b,1,21543,it may be a joke.,1.0,1,Do not suspend,3.99,8.402
f2416148-543a-45c9-afa0-52942e56ac86,control,18562b,2,21543,it may be just a joke.,0.75,1,Do not suspend,3.99,23.034
f2416148-543a-45c9-afa0-52942e56ac86,control,18562b,3,21543,it was an abusive words.,0.5,1,Suspend,4.0,6.562
f2416148-543a-45c9-afa0-52942e56ac86,control,18562b,4,21543,the person was too mean,0.25,1,Suspend,2.0,4.429
f2416148-543a-45c9-afa0-52942e56ac86,control,18562b,5,21543,"he was appreciating the people around him, which is good.",0.0,1,Do not suspend,4.98,6.669
b2e75f28-ca12-40c6-b543-ceff670730e1,ai,af299e,1,13524,"I think when you start bringing up death, then it gets into a bad territory. Even though they didn't threaten to kill him themselves, it is an iffy situation.",1.0,3,Suspend,3.43,9.702
b2e75f28-ca12-40c6-b543-ceff670730e1,ai,af299e,2,13524,This person should not only be banned but arrested for making threats as well. This is scary and this person is dangerous.,0.75,1,Suspend,5.0,4.04
b2e75f28-ca12-40c6-b543-ceff670730e1,ai,af299e,3,13524,"Insulting someone isn't that bad. If someone insults you, you can just block them. If no violence or threats are given then I think it's not necessary to ban them. ",0.5,3,Do not suspend,3.42,4.48
b2e75f28-ca12-40c6-b543-ceff670730e1,ai,af299e,4,13524,This person said nothing wrong or dangerous. This is a regular normal account you see all the time.,0.25,2,Do not suspend,4.99,2.738
b2e75f28-ca12-40c6-b543-ceff670730e1,ai,af299e,5,13524,There is nothing wrong or dangerous with anything they said.,0.0,3,Do not suspend,4.99,3.789
67f32881-9a20-4c5a-839b-3e62b21f5f3f,control,ecf477,1,52143,this is an offensive statement regardless of whatever you have against homosexuals you're not in any position to say this,1.0,1,Suspend,5.0,5.837
67f32881-9a20-4c5a-839b-3e62b21f5f3f,control,ecf477,2,52143,this is absolutely offensive hateful speech and extremely graphic talk. account should be suspended immediately.,0.75,1,Suspend,5.0,5.758
67f32881-9a20-4c5a-839b-3e62b21f5f3f,control,ecf477,3,52143,highly offensive statement deserves to be suspended immediately.,0.5,1,Suspend,5.0,3.716
67f32881-9a20-4c5a-839b-3e62b21f5f3f,control,ecf477,4,52143,initially the account seemed alright with neutral posts but going further and reading other messages the account should be straight out suspended,0.25,3,Suspend,5.0,3.997
67f32881-9a20-4c5a-839b-3e62b21f5f3f,control,ecf477,5,52143,i believe the messages by this account are mostly neutral and somewhat self assuring and motivating.,0.0,3,Do not suspend,4.03,6.972
06cb34a4-d264-4c9b-a8e5-170e31e8c92d,crowd,1f09d1,1,51324,Hateful speech,1.0,1,Suspend,3.99,5.345
06cb34a4-d264-4c9b-a8e5-170e31e8c92d,crowd,1f09d1,2,51324,They want to harm someone,0.75,1,Suspend,3.98,6.821
06cb34a4-d264-4c9b-a8e5-170e31e8c92d,crowd,1f09d1,3,51324,hateful speech,0.5,1,Suspend,4.96,4.11
06cb34a4-d264-4c9b-a8e5-170e31e8c92d,crowd,1f09d1,4,51324,just a statement,0.25,1,Do not suspend,4.0,4.28
06cb34a4-d264-4c9b-a8e5-170e31e8c92d,crowd,1f09d1,5,51324,It was a positive message about how they felt.,0.0,1,Do not suspend,4.99,11.8
f7fabe1f-afee-480b-aac6-f12cb6312fe8,control,b7aaae,1,34152,Hard offensive insult.,1.0,1,Suspend,5.0,5.247
f7fabe1f-afee-480b-aac6-f12cb6312fe8,control,b7aaae,2,34152,Death threat and strong offense.,0.75,1,Suspend,5.0,3.352
f7fabe1f-afee-480b-aac6-f12cb6312fe8,control,b7aaae,3,34152,"many hard offensive insults, sexual, etc.",0.5,1,Suspend,5.0,2.939
f7fabe1f-afee-480b-aac6-f12cb6312fe8,control,b7aaae,4,34152,"Some normal posts, but a hard insult and a death threat.",0.25,3,Suspend,5.0,3.502
f7fabe1f-afee-480b-aac6-f12cb6312fe8,control,b7aaae,5,34152,None of them were offensive; there were no post issues on the account 4.,0.0,5,Do not suspend,5.0,2.66
05c044b6-fa17-4dae-b49b-5a2f9a9b0fc5,control,cdc2a5,1,32541,"This account has made offensive comments that I consider serious. Therefore, it should be suspended.",1.0,2,Suspend,5.0,3.92
05c044b6-fa17-4dae-b49b-5a2f9a9b0fc5,control,cdc2a5,2,32541,Just one comment was enough to consider that it should be suspended due to the level of threat that this comment incites.,0.75,1,Suspend,5.0,8.15
05c044b6-fa17-4dae-b49b-5a2f9a9b0fc5,control,cdc2a5,3,32541,"The comments made by this person are highly offensive, that is why I consider that this account should be suspended.",0.5,3,Suspend,5.0,43.435
05c044b6-fa17-4dae-b49b-5a2f9a9b0fc5,control,cdc2a5,4,32541,"After reviewing some comments and coming across a very offensive one, my questioning hesitates a bit on whether to suspend it or not, but I will give it the benefit of the doubt.",0.25,6,Do not suspend,3.94,13.977
05c044b6-fa17-4dae-b49b-5a2f9a9b0fc5,control,cdc2a5,5,32541,"After reading several comments on this account I did not find any that were offensive, so I am not considering suspending it.",0.0,5,Do not suspend,5.0,3.736
52cc46f8-3578-43d1-8635-4b5acc0a0583,ai,fc5df1,1,53214," because it posted offensive content, including hate speech and personal insults.",1.0,2,Suspend,4.95,4.502
52cc46f8-3578-43d1-8635-4b5acc0a0583,ai,fc5df1,2,53214,its use of hate speech and abusive language in the messages,0.75,2,Suspend,4.89,5.657
52cc46f8-3578-43d1-8635-4b5acc0a0583,ai,fc5df1,3,53214,"The decision to suspend Account 2 was based on the presence of highly offensive and abusive messages, including hate speech and personal attacks.",0.5,3,Suspend,3.97,10.366
52cc46f8-3578-43d1-8635-4b5acc0a0583,ai,fc5df1,4,53214,"The decision not to suspend Account 5 was due to the majority of messages being non-offensive and constructive, with only one message containing inappropriate content.
",0.25,5,Do not suspend,4.05,5.415
52cc46f8-3578-43d1-8635-4b5acc0a0583,ai,fc5df1,5,53214,"The messages were positive and emotional, expressing gratitude and sharing a touching personal moment. There was no offensive content, so suspension was not warranted",0.0,2,Do not suspend,4.39,6.454
ddcdca53-101b-424b-8aa4-ee8e05c9d10f,control,d05c09,1,52143,this is harrasment and should never be wished on someone,1.0,1,Suspend,5.0,6.038
ddcdca53-101b-424b-8aa4-ee8e05c9d10f,control,d05c09,2,52143,this is rude and bashing people and now everyone can read that he is gay and they may not of know that before,0.75,2,Suspend,5.0,13.166
ddcdca53-101b-424b-8aa4-ee8e05c9d10f,control,d05c09,3,52143,"for me message 2 was not rude like message 1, so i would not suspend unless i kept seeing very rude messages",0.5,2,Do not suspend,5.0,4.493
ddcdca53-101b-424b-8aa4-ee8e05c9d10f,control,d05c09,4,52143,this is a nice way to just verbalize there opinion,0.25,1,Do not suspend,5.0,6.35
ddcdca53-101b-424b-8aa4-ee8e05c9d10f,control,d05c09,5,52143,there is nothing bad or rude in this comment,0.0,1,Do not suspend,5.0,6.236
06908e4a-3e69-4e11-88a9-a2ca9e2fd558,ai,f956b4,1,43152,Poster has shown negativity and offensive language.,1.0,3,Suspend,5.0,2.608
06908e4a-3e69-4e11-88a9-a2ca9e2fd558,ai,f956b4,2,43152,Negative language and ideals show that this poster's account should be suspended.,0.75,4,Suspend,5.0,2.523
06908e4a-3e69-4e11-88a9-a2ca9e2fd558,ai,f956b4,3,43152,The poster is anti-gay and sounds like an angry individual. This was easy to want to suspend.,0.5,5,Suspend,5.0,3.377
06908e4a-3e69-4e11-88a9-a2ca9e2fd558,ai,f956b4,4,43152,Threats of violence should not be tolerated at all.,0.25,7,Suspend,5.0,3.819
06908e4a-3e69-4e11-88a9-a2ca9e2fd558,ai,f956b4,5,43152,This poster has not mentioned anything offensive or violent to warrant a suspension.,0.0,4,Do not suspend,5.0,2.689
66be520c-bbda-4d20-bcde-c3c480cb8b8b,crowd,595530,1,41235,"Absolutely sick language and we don’t harm animals!,",1.0,2,Suspend,5.0,4.797
66be520c-bbda-4d20-bcde-c3c480cb8b8b,crowd,595530,2,41235,Threats and super offensive language,0.75,2,Suspend,5.0,3.263
66be520c-bbda-4d20-bcde-c3c480cb8b8b,crowd,595530,3,41235,They obviously don’t care about anything but their own gross opinions. Very gross behavior,0.5,3,Suspend,5.0,4.044
66be520c-bbda-4d20-bcde-c3c480cb8b8b,crowd,595530,4,41235,There was nothing offensive if anything just positivity.,0.25,2,Do not suspend,5.0,4.107
66be520c-bbda-4d20-bcde-c3c480cb8b8b,crowd,595530,5,41235,Very positive posts,0.0,1,Do not suspend,5.0,4.372
8dcdc361-034c-4c7b-b798-06a03e4c59a3,control,0cc23b,1,34125,"Every message from this user was harmful, hateful and threatening so i suspended this account. Animal abuse, homophobia, and death threats.",1.0,3,Suspend,5.0,2.265
8dcdc361-034c-4c7b-b798-06a03e4c59a3,control,0cc23b,2,34125,"I suspended this one as it gives death threats, online bullying and more homophobia.",0.75,2,Suspend,5.0,2.374
8dcdc361-034c-4c7b-b798-06a03e4c59a3,control,0cc23b,3,34125,"I have suspended this account for writing hateful messages, harassing and online bullying others and using harmful slurs along with homophobia.",0.5,3,Suspend,5.0,11.855
8dcdc361-034c-4c7b-b798-06a03e4c59a3,control,0cc23b,4,34125,The majority of the messages from this account are not offensive and are random pieces of conversation. I gave this a low confidence score because it could still be suspended from the small amount of offensive death threat tweets given.,0.25,9,Do not suspend,2.03,5.823
8dcdc361-034c-4c7b-b798-06a03e4c59a3,control,0cc23b,5,34125,I did not suspend this account as i did not see any harmful or hurtful messages online. To me this seems like a normal user.,0.0,3,Do not suspend,4.62,8.195
8a2bd6fd-9a54-4ba0-86bb-4fcf5797b655,ai,99fa92,1,14235,Threats of violence and hopes of inflicting cancer on someone. They are a bad poster.,1.0,1,Suspend,5.0,5.629
8a2bd6fd-9a54-4ba0-86bb-4fcf5797b655,ai,99fa92,2,14235,They are a bad poster because of the threat of death.,0.75,1,Suspend,5.0,2.767
8a2bd6fd-9a54-4ba0-86bb-4fcf5797b655,ai,99fa92,3,14235,"I don't really care about using ""bad"" or ""unwoke"" words if used in a sense that promotes conversation or is using satire- but this is just a moron.  They are a bad poster",0.5,1,Suspend,5.0,3.567
8a2bd6fd-9a54-4ba0-86bb-4fcf5797b655,ai,99fa92,4,14235,"Threats of violence. I don't really care about using words as an insult, but threats of death just prove someone to be unhinged and not a good member of the online community.  They are a bad poster",0.25,3,Suspend,5.0,3.247
8a2bd6fd-9a54-4ba0-86bb-4fcf5797b655,ai,99fa92,5,14235,No issues in 6 messages.,0.0,6,Do not suspend,5.0,3.798
58d77f08-39c7-454e-b6da-eb275ae18302,crowd,6df083,1,24153,Ill will towards others. Hate speech. Cyber-bullying.,1.0,4,Suspend,5.0,5.981
58d77f08-39c7-454e-b6da-eb275ae18302,crowd,6df083,2,24153,Constant use of derogatory hate-speech. Glorifying violence and actively threatening the lives of others. And just generally wishing harm on others.,0.75,5,Suspend,4.5,9.211
58d77f08-39c7-454e-b6da-eb275ae18302,crowd,6df083,3,24153,Bullying behavior. Derogatory hate speech (f**got). Racism.,0.5,5,Suspend,4.5,7.718
58d77f08-39c7-454e-b6da-eb275ae18302,crowd,6df083,4,24153,This person has 3 out of 11 messages that threaten to kill someone.,0.25,11,Suspend,3.25,13.47
58d77f08-39c7-454e-b6da-eb275ae18302,crowd,6df083,5,24153,"Out of 10 messages, there isn't one that is offensive. This seems like a decent person.",0.0,10,Do not suspend,4.5,8.846
2f6b50bd-84fd-4ff2-9e59-8842fe054b79,crowd,f0a261,1,23145,All 3 posts I saw were extremely offensive so I was pretty sure on the suspension,1.0,3,Suspend,4.36,4.012
2f6b50bd-84fd-4ff2-9e59-8842fe054b79,crowd,f0a261,2,23145,3/4 posts were targeted attacks regarding someones character,0.75,4,Suspend,4.96,4.897
2f6b50bd-84fd-4ff2-9e59-8842fe054b79,crowd,f0a261,3,23145,Seemed like a mix of both attacks and normal behavior but so I wasnt as confident on the suspension but still felt it was warranted,0.5,5,Suspend,3.97,3.604
2f6b50bd-84fd-4ff2-9e59-8842fe054b79,crowd,f0a261,4,23145,"Out of 4 posts, 1 was offensive and although it was only one it was a direct threat and a little much so I did not suspend but not as confident in the decison",0.25,5,Do not suspend,3.02,4.533
2f6b50bd-84fd-4ff2-9e59-8842fe054b79,crowd,f0a261,5,23145,All 4 posts seemed like normal posts without attacking someone and even some positive posts,0.0,4,Do not suspend,5.0,3.509
8e151216-ec8a-4720-a022-a3bfa261bf2a,ai,870b90,1,52413,Is provoking death threats towards someone,1.0,3,Suspend,5.0,3.16
8e151216-ec8a-4720-a022-a3bfa261bf2a,ai,870b90,2,52413,Is threatening someone and also includes violence .,0.75,2,Suspend,5.0,6.308
8e151216-ec8a-4720-a022-a3bfa261bf2a,ai,870b90,3,52413,Rude remarks and being homophobic towards someone.,0.5,3,Suspend,4.58,6.928
8e151216-ec8a-4720-a022-a3bfa261bf2a,ai,870b90,4,52413,Isn't displaying any violence or threatening comments .,0.25,2,Do not suspend,4.53,7.227
8e151216-ec8a-4720-a022-a3bfa261bf2a,ai,870b90,5,52413,Doesn't include any curse words and the individual is stating facts without offending anyone .,0.0,3,Do not suspend,4.58,8.222
7b37cab3-6285-4ff2-a700-69dc088b7e24,crowd,ef4aeb,1,43215,I also chose to suspend this account for derogatory remarks and rude remarks.,1.0,3,Suspend,4.36,34.058
7b37cab3-6285-4ff2-a700-69dc088b7e24,crowd,ef4aeb,2,43215,I chose to suspend this account for derogatory remarks and violence.,0.75,2,Suspend,5.0,7.988
7b37cab3-6285-4ff2-a700-69dc088b7e24,crowd,ef4aeb,3,43215,I chose to suspend this account for deragatory remarks.,0.5,1,Suspend,5.0,3.414
7b37cab3-6285-4ff2-a700-69dc088b7e24,crowd,ef4aeb,4,43215,The user is posting messages that are casual and contain nothing offensive.,0.25,2,Do not suspend,4.5,44.355
7b37cab3-6285-4ff2-a700-69dc088b7e24,crowd,ef4aeb,5,43215,I chose to not suspend this account because they are just posting casual friendly messages. There is nothing offensive or hateful in them.,0.0,4,Do not suspend,5.0,9.301
97fb2b3d-ee3d-4506-b148-a71f386b05a9,ai,a37c32,1,21345,Every comment reviewed from this poster was abusive and offensive. Also super homophobic.,1.0,5,Suspend,4.49,11.52
97fb2b3d-ee3d-4506-b148-a71f386b05a9,ai,a37c32,2,21345,This poster has a history of abusive or vulgar remarks.,0.75,5,Suspend,4.01,16.615
97fb2b3d-ee3d-4506-b148-a71f386b05a9,ai,a37c32,3,21345,A majority of the reviewed comments from this poster were offensive.,0.5,7,Suspend,4.0,5.887
97fb2b3d-ee3d-4506-b148-a71f386b05a9,ai,a37c32,4,21345,Only one of the reviewed comments was deemed offensive. Suspension seems extreme at this point.,0.25,6,Do not suspend,3.99,6.297
97fb2b3d-ee3d-4506-b148-a71f386b05a9,ai,a37c32,5,21345,None of this posters comments were deemed to be offensive.,0.0,7,Do not suspend,3.99,8.602
22e5ece5-b743-45c4-972e-77b1ae4b37e9,control,13a429,1,32541,This was another account where I only had to look at a short amount. This kind of hateful speech should not be allowed to spread. The insulting of a pet and wishing its death sealed it for me. What kind of person behaves like that. It is unacceptable,1.0,2,Suspend,5.0,4.892
22e5ece5-b743-45c4-972e-77b1ae4b37e9,control,13a429,2,32541,"For this account I only looked at 2 messages, it was enough to see that this kind of content should not be allowed. I know it's probably not real messages but if they were from a real person I would think that person is sick. First message is vile.",0.75,2,Suspend,5.0,8.838
22e5ece5-b743-45c4-972e-77b1ae4b37e9,control,13a429,3,32541,"I went through 5 different messages for this account and the person insulted multiple people for their sexuality, looks, and race. The things said in these messages are unacceptable and the account would deserve to be suspended. ",0.5,5,Suspend,5.0,9.309
22e5ece5-b743-45c4-972e-77b1ae4b37e9,control,13a429,4,32541,"I looked at a lot of messages for this person and noticed a pattern on three or so regular messages and then one telling someone to die, threatening death, or telling them to kill themselves. This kind of thing is not okay in any circumstance. ",0.25,19,Suspend,3.72,11.546
22e5ece5-b743-45c4-972e-77b1ae4b37e9,control,13a429,5,32541,I looked at five messages from this person and they all seemed positive. There was no hint of offensiveness in them.,0.0,5,Do not suspend,5.0,5.725
20495eb2-b21b-4955-8a97-0020aae12c29,ai,1de0d4,1,14325,Every message used extremely offensive language and one threatened an animal.,1.0,3,Suspend,5.0,4.699
20495eb2-b21b-4955-8a97-0020aae12c29,ai,1de0d4,2,14325,Most of the messages were offensive with extreme name calling.,0.75,5,Suspend,5.0,4.268
20495eb2-b21b-4955-8a97-0020aae12c29,ai,1de0d4,3,14325,Most of the messages were not offensive but some were; that's why I choose to not suspend with not so much confidence.,0.5,9,Do not suspend,3.09,6.581
20495eb2-b21b-4955-8a97-0020aae12c29,ai,1de0d4,4,14325,There was only one offensive message but most were positive.,0.25,6,Do not suspend,4.16,4.472
20495eb2-b21b-4955-8a97-0020aae12c29,ai,1de0d4,5,14325,All of the messages were not offensive and very positive.,0.0,4,Do not suspend,5.0,4.262
e286559c-304c-48ef-bc4f-3edd23bc4e0a,crowd,06322a,1,51432,Each of the messages I reviewed were offensive and contained language meant to insult.,1.0,3,Suspend,4.99,6.591
e286559c-304c-48ef-bc4f-3edd23bc4e0a,crowd,06322a,2,51432,Both messages I reviewed contain insulting and threatening language.,0.75,2,Suspend,5.0,5.278
e286559c-304c-48ef-bc4f-3edd23bc4e0a,crowd,06322a,3,51432,The account has messages that include insulting names and comments meant to provoke a negative response.,0.5,3,Suspend,5.0,5.597
e286559c-304c-48ef-bc4f-3edd23bc4e0a,crowd,06322a,4,51432,Message 3 sealed the fate of this account because it has clear language meant to communicate a physical threat.,0.25,3,Suspend,5.0,7.112
e286559c-304c-48ef-bc4f-3edd23bc4e0a,crowd,06322a,5,51432,There is no indication of offensive or harassing language or intent behind the messages.,0.0,3,Do not suspend,4.0,7.34
88c7741e-45f9-4769-b00d-e1a49698f199,control,fbbfe6,1,41235,Account purely consists of hateful and derogatory language. Seems to exist purely to insult people.,1.0,7,Suspend,5.0,4.68
88c7741e-45f9-4769-b00d-e1a49698f199,control,fbbfe6,2,41235,Most of the messages present on this account consist of death threats and prejudiced language.,0.75,10,Suspend,5.0,4.17
88c7741e-45f9-4769-b00d-e1a49698f199,control,fbbfe6,3,41235,Most the languages present consist of aggressive and hostile language with instances of prejudice. This is not merely an account with a different opinion but a harmful one.,0.5,9,Suspend,5.0,4.94
88c7741e-45f9-4769-b00d-e1a49698f199,control,fbbfe6,4,41235,"Most of the messages I saw were not inflammatory or threatening. And while said messages are bad they do not appear to be the bulk of the account's content. And I cannot be certain when the messages were posted. If recently, then definitely a ban.",0.25,11,Suspend,3.0,9.869
88c7741e-45f9-4769-b00d-e1a49698f199,control,fbbfe6,5,41235,"Account consists of standard messages. These messages do not harbor hostility, hatred, or bigotry. The user strictly shares their opinion and said opinions do not target any particular group.",0.0,12,Do not suspend,5.0,6.143
06e8469e-271d-4f06-8019-e49e17f01c6b,control,ccc64c,1,43512,"The first comment kind of hit home and upset me since, I had a few family members that died from cancer. Then they go no to wishing death on an animal. Then they were saying mean names about other people.  ",1.0,3,Suspend,5.0,6.615
06e8469e-271d-4f06-8019-e49e17f01c6b,control,ccc64c,2,43512,Bring people down by name calling then telling people they want to kill someone. This person needs to be on some type of watch list if not in some mental health rehab.,0.75,4,Suspend,5.0,4.608
06e8469e-271d-4f06-8019-e49e17f01c6b,control,ccc64c,3,43512,"The person was talking about terrorist, calling people names This is just not a good person and feels like their attacking other people for no reason. ",0.5,5,Suspend,3.0,5.584
06e8469e-271d-4f06-8019-e49e17f01c6b,control,ccc64c,4,43512,"I feel like they were talking about their personal life, having fun with people also blocking people that don't a line with their views. ",0.25,2,Do not suspend,5.0,5.247
06e8469e-271d-4f06-8019-e49e17f01c6b,control,ccc64c,5,43512,The person seems to be emotional but nothing to worry about since; it sounds like they have a great support system.,0.0,3,Do not suspend,5.0,5.411
4e926ade-dd83-4dd9-8c60-ef3b6f8f5c0e,control,561ba3,1,41253,"This was a fairly quick decision, continuous use of slurs, violent imagery and hate speak. I went for three strikes and you're out but honestly the attitude and vibe of this account was apparent almost immediately . ",1.0,3,Suspend,5.0,4.011
4e926ade-dd83-4dd9-8c60-ef3b6f8f5c0e,control,561ba3,2,41253,"This account had a brief moment of simple observational behavior but was dominated by bullying, violent words and slurs. Easy decision when looking at a majority of the messages. ",0.75,5,Suspend,5.0,4.867
4e926ade-dd83-4dd9-8c60-ef3b6f8f5c0e,control,561ba3,3,41253,"This account had an almost even amount of offensive and non offensive messages, however the offensive messages were extremely offensive. Consistent use of hate speech and slurs completely erases any other basic messages.",0.5,5,Suspend,5.0,5.379
4e926ade-dd83-4dd9-8c60-ef3b6f8f5c0e,control,561ba3,4,41253,Although the offensive message was quite graphic it was unique among the other messages. While unfortunate it just wasn't enough to fully suspend the account.,0.25,6,Do not suspend,3.06,5.718
4e926ade-dd83-4dd9-8c60-ef3b6f8f5c0e,control,561ba3,5,41253,"This account has a lot of everyday life observations and sharing, any interaction is stated in a respectable but direct way. Personal opinions are shared very openly but not in an aggressive or ""I'm right, you're wrong"" kind of way. ",0.0,6,Do not suspend,5.0,4.154
3d2ab706-ff3e-4b33-b082-b66817a2dbef,control,102c7c,1,54312,The hatred and death wish expressed warrnat a suspension.,1.0,2,Suspend,4.84,3.713
3d2ab706-ff3e-4b33-b082-b66817a2dbef,control,102c7c,2,54312,Expression of intent to kill warrants a suspension.,0.75,1,Suspend,4.79,4.106
3d2ab706-ff3e-4b33-b082-b66817a2dbef,control,102c7c,3,54312,The hateful language in messages 1 and 3 warrants a suspension.,0.5,3,Suspend,4.85,5.849
3d2ab706-ff3e-4b33-b082-b66817a2dbef,control,102c7c,4,54312,The threats in message 3 warrant a suspension of the account.,0.25,3,Suspend,4.81,7.154
3d2ab706-ff3e-4b33-b082-b66817a2dbef,control,102c7c,5,54312,All the responses used respectful language even when discyssing a difference of opinion.,0.0,3,Do not suspend,4.45,10.288
eb7c446c-25d7-40f0-a21b-ef7329f0ead8,control,40384d,1,32415,"This message promotes hate speech, harassment, and violence, which violates community standards and creates a toxic environment. The language used is intentionally hurtful and threatening, with no apparent attempt to engage in constructive dialogue o",1.0,1,Suspend,4.82,4.64
eb7c446c-25d7-40f0-a21b-ef7329f0ead8,control,40384d,2,32415,"A violent threat, which is a clear example of harmful language that can cause distress and fear.",0.75,2,Suspend,4.99,5.793
eb7c446c-25d7-40f0-a21b-ef7329f0ead8,control,40384d,3,32415,"Hate speech and derogatory slurs targeting individuals based on their sexual orientation.
",0.5,3,Suspend,4.88,12.103
eb7c446c-25d7-40f0-a21b-ef7329f0ead8,control,40384d,4,32415,"I decided not to suspend Account 3 with a confidence level of 4.33 because, despite Message 3 containing highly offensive language and a violent threat, the account's overall message history showed a mixed tone. Messages 1 and 2 were neutral and beni",0.25,3,Do not suspend,4.33,5.299
eb7c446c-25d7-40f0-a21b-ef7329f0ead8,control,40384d,5,32415,"The language used is respectful, considerate, and promotes a sense of community and collaboration",0.0,1,Do not suspend,4.01,4.211
356bf99e-3343-4483-9f4c-5ac5310f5feb,control,349274,1,35142,the holder of the account just seems to be going after a particular group of community,1.0,3,Suspend,5.0,5.592
356bf99e-3343-4483-9f4c-5ac5310f5feb,control,349274,2,35142,there were way to many recurring offensive tweets inthis account,0.75,4,Suspend,5.0,14.986
356bf99e-3343-4483-9f4c-5ac5310f5feb,control,349274,3,35142,the owner of this account seemed to be attacking people more often than usual and thats my reason for suspending the account,0.5,3,Suspend,3.0,15.707
356bf99e-3343-4483-9f4c-5ac5310f5feb,control,349274,4,35142,holder of the account seemed like a cool guy,0.25,2,Do not suspend,5.0,9.903
356bf99e-3343-4483-9f4c-5ac5310f5feb,control,349274,5,35142,the account holder seemed like a genuine good person who wouldnt offend anyone on purpose,0.0,2,Do not suspend,4.02,12.13
50b6bc56-df8e-42b4-abb9-bec6b425670e,ai,d9dcab,1,12453,"The account sent messages that were homophobic, contained homophobic slurs, and wished death upon another person, along with another person's dog. There is also a lot of swearing. Each message shown was offensive.",1.0,3,Suspend,4.48,6.199
50b6bc56-df8e-42b4-abb9-bec6b425670e,ai,d9dcab,2,12453,The account was violent and threatened to kill another person. Other messages wished death upon a person and many contained excessive cursing and slurs. The non-offensive messages do not outweigh the severity of the offensive ones.,0.75,10,Suspend,3.98,8.716
50b6bc56-df8e-42b4-abb9-bec6b425670e,ai,d9dcab,3,12453,"Account 5 had mixed offensive and non-offensive messages, however, the severity of the offensive ones greatly outweigh the non-offensive ones. This is because the messages contain homophobic slurs, brutally insulting someone's family, and racism. ",0.5,5,Suspend,4.62,4.628
50b6bc56-df8e-42b4-abb9-bec6b425670e,ai,d9dcab,4,12453,"The account did not contain many offensive messages and each message shown was given a high confidence level for non-offensive. There was one offensive message that threatens death, which resulted in the lower confidence level with do not suspend.",0.25,6,Do not suspend,3.52,7.279
50b6bc56-df8e-42b4-abb9-bec6b425670e,ai,d9dcab,5,12453,Account 4 did not contain any offensive messages from the 5 messages that were shown. Each message was also given a high confidence level above 4.5 for non-offensive.,0.0,5,Do not suspend,4.8,4.759
2e81601f-453c-4d49-baa2-208a30e95b69,crowd,00841f,1,23154,bad language was used in this message,1.0,1,Suspend,5.0,4.799
2e81601f-453c-4d49-baa2-208a30e95b69,crowd,00841f,2,23154,the message threatened the life of another,0.75,1,Suspend,5.0,8.038
2e81601f-453c-4d49-baa2-208a30e95b69,crowd,00841f,3,23154,th message was insulting and bad language was used,0.5,1,Suspend,5.0,4.504
2e81601f-453c-4d49-baa2-208a30e95b69,crowd,00841f,4,23154,there was no bad languages used just fact.,0.25,1,Do not suspend,5.0,3.383
2e81601f-453c-4d49-baa2-208a30e95b69,crowd,00841f,5,23154,the message seemed to express how appreciative an incident has been to him/her.,0.0,1,Do not suspend,5.0,3.747
91d9b5dd-39c8-48bf-8720-abe1ee727444,crowd,dccf4b,1,12543,"Because the statement is highly offensive, inappropriate and harmful. It contains derogatory language and wishes harm which is unacceptable.",1.0,1,Suspend,5.0,9.168
91d9b5dd-39c8-48bf-8720-abe1ee727444,crowd,dccf4b,2,12543,It contains explicit threat of violence and harsh words.,0.75,1,Suspend,5.0,7.154
91d9b5dd-39c8-48bf-8720-abe1ee727444,crowd,dccf4b,3,12543,This is a very harsh and offensive message which pose to cause harm.,0.5,1,Suspend,5.0,5.942
91d9b5dd-39c8-48bf-8720-abe1ee727444,crowd,dccf4b,4,12543,This message suggests frustration with lack of evidence in someone's tweet and explains the decision to block the person. It has a harsh word but it doesn't pose to commit harm.,0.25,1,Do not suspend,5.0,14.373
91d9b5dd-39c8-48bf-8720-abe1ee727444,crowd,dccf4b,5,12543,It is a positive way of support you've received from other people. It doesn't have harsh and harmful words or tone.,0.0,1,Do not suspend,5.0,10.138
6e7a7057-f148-4953-84be-d55e7efdcaee,ai,c28f49,1,15342,I suspend account 1 because the user was very offensive with his messages,1.0,2,Suspend,4.97,5.548
